,48,49,50
0,48,49,50
1,48,49,50
2,48,49,50
3,48,49,50
4,48,49,50
5,48,49,50
6,48,49,50
7,48,49,50
8,48,49,50
9,48,49,50
10,48,49,50
11,48,49,50
12,48,49,50
13,48,49,50
14,48,49,50
15,48,49,50
16,48,49,50
17,48,49,50
18,48,49,50
19,48,49,50
20,48,49,50
21,48,49,50
22,48,49,50
23,48,49,50
24,48,49,50
25,48,49,50
26,48,49,50
27,48,49,50
28,48,49,50
29,48,49,50
30,48,49,50
31,48,49,50
32,48,49,50
33,48,49,50
34,48,49,50
35,48,49,50
36,48,49,50
37,48,49,50
38,48,49,50
39,48,49,50
40,48,49,50
41,48,49,50
42,48,49,50
43,48,49,50
44,48,49,50
45,48,49,50
46,48,49,50
47,48,49,50
48,48,49,50
49,48,49,50
50,48,49,50
51,48,49,50
52,48,49,50
53,48,49,50
54,48,49,50
55,48,49,50
56,48,49,50
57,48,49,50
58,48,49,50
59,48,49,50
60,48,49,50
61,48,49,50
62,48,49,50
63,48,49,50
64,48,49,50
65,48,49,50
66,48,49,50
67,48,49,50
68,48,49,50
69,48,49,50
70,48,49,50
71,48,49,50
72,48,49,50
73,48,49,50
74,48,49,50
75,48,49,50
76,48,49,50
77,48,49,50
78,48,49,50
79,48,49,50
80,48,49,50
81,48,49,50
82,48,49,50
83,48,49,50
84,48,49,50
85,48,49,50
86,48,49,50
87,48,49,50
88,48,49,50
89,48,49,50
90,48,49,50
91,48,49,50
92,48,49,50
93,48,49,50
94,48,49,50
95,48,49,50
96,48,49,50
97,48,49,50
98,48,49,50
99,48,49,50
100,48,49,50
101,48,49,50
102,48,49,50
103,48,49,50
104,48,49,50
105,48,49,50
106,48,49,50
107,48,49,50
108,48,49,50
109,48,49,50
110,48,49,50
111,48,49,50
112,48,49,50
113,48,49,50
114,48,49,50
115,48,49,50
116,48,49,50
117,48,49,50
118,48,49,50
119,48,49,50
120,48,49,50
121,48,49,50
122,48,49,50
123,48,49,50
124,48,49,50
125,48,49,50
126,48,49,50
127,48,49,50
128,48,49,50
129,48,49,50
130,48,49,50
131,48,49,50
132,48,49,50
133,48,49,50
134,48,49,50
135,48,49,50
136,48,49,50
137,48,49,50
138,48,49,50
139,48,49,50
140,48,49,50
141,48,49,50
142,48,49,50
143,48,49,50
144,48,49,50
145,48,49,50
146,48,49,50
147,48,49,50
148,48,49,50
149,48,49,50
150,48,49,50
151,48,49,50
152,48,49,50
153,48,49,50
154,48,49,50
155,48,49,50
156,48,49,50
157,48,49,50
158,48,49,50
159,48,49,50
160,48,49,50
161,48,49,50
162,48,49,50
163,48,49,50
164,48,49,50
165,48,49,50
166,48,49,50
167,48,49,50
168,48,49,50
169,48,49,50
170,48,49,50
171,48,49,50
172,48,49,50
173,48,49,50
174,48,49,50
175,48,49,50
176,48,49,50
177,48,49,50
178,48,49,50
179,48,49,50
180,48,49,50
181,48,49,50
182,48,49,50
183,48,49,50
184,48,49,50
185,48,49,50
186,48,49,50
187,48,49,50
188,48,49,50
189,48,49,50
190,48,49,50
191,48,49,50
192,48,49,50
193,48,49,50
194,48,49,50
195,48,49,50
196,48,49,50
197,48,49,50
198,48,49,50
199,48,49,50
200,48,49,50
201,48,49,50
202,48,49,50
203,48,49,50
204,48,49,50
205,48,49,50
206,48,49,50
207,48,49,50
208,48,49,50
209,48,49,50
210,48,49,50
211,48,49,50
212,48,49,50
213,48,49,50
214,48,49,50
215,48,49,50
216,48,49,50
217,48,49,50
218,48,49,50
219,48,49,50
220,48,49,50
221,48,49,50
222,48,49,50
223,48,49,50
224,48,49,50
225,48,49,50
226,48,49,50
227,48,49,50
228,48,49,50
229,48,49,50
230,48,49,50
231,48,49,50
232,48,49,50
233,48,49,50
234,48,49,50
235,48,49,50
