,48,49,50
0,0.15999150276184082,0.15973186492919922,0.16597390174865723
1,0.17142319679260254,0.19268584251403809,0.16193079948425293
2,0.15961337089538574,0.15749335289001465,0.24144458770751953
3,0.14147734642028809,0.22476816177368164,0.23012328147888184
4,0.15597105026245117,0.18756866455078125,0.32252001762390137
5,0.14284396171569824,0.21042919158935547,0.1808946132659912
6,0.14863133430480957,0.15688395500183105,0.1756131649017334
7,0.1554861068725586,0.14742755889892578,0.17333173751831055
8,0.14661073684692383,0.16898417472839355,0.19289040565490723
9,0.15843653678894043,0.16449904441833496,0.24430227279663086
10,0.15669512748718262,0.14736366271972656,0.3071918487548828
11,0.1420269012451172,0.16582059860229492,0.20060491561889648
12,0.17691826820373535,0.1485295295715332,0.18091559410095215
13,0.24796652793884277,0.15691876411437988,0.17970585823059082
14,0.16054391860961914,0.14520049095153809,0.1661996841430664
15,0.1763148307800293,0.1586592197418213,0.19219470024108887
16,0.16366958618164062,0.19038653373718262,0.16505098342895508
17,0.25304627418518066,0.14101767539978027,0.22661900520324707
18,0.158186674118042,0.16576552391052246,0.25429463386535645
19,0.17652606964111328,0.1905214786529541,0.3038926124572754
20,0.16545557975769043,0.18351221084594727,0.2534196376800537
21,0.15703892707824707,0.14865350723266602,0.1851484775543213
22,0.16834115982055664,0.1678612232208252,0.2620992660522461
23,0.1734166145324707,0.17380118370056152,0.17944884300231934
24,0.16133332252502441,0.1735992431640625,0.1799318790435791
25,0.19429731369018555,0.13852953910827637,0.2250206470489502
26,0.1525108814239502,0.1880946159362793,0.21855783462524414
27,0.1830153465270996,0.1709890365600586,0.27570557594299316
28,0.2148454189300537,0.1689891815185547,0.33759188652038574
29,0.1825876235961914,0.17629432678222656,0.33571791648864746
30,0.2223191261291504,0.19234013557434082,0.44281625747680664
31,-1521313578.961707,0.17313885688781738,0.22207427024841309
32,0.1773519515991211,0.1747422218322754,0.29653286933898926
33,0.16149449348449707,0.19019532203674316,0.3117411136627197
34,0.16108083724975586,0.20131421089172363,0.3153250217437744
35,0.1788942813873291,0.18206167221069336,0.21500039100646973
36,0.16940045356750488,0.1795341968536377,0.19881200790405273
37,0.14269757270812988,0.23703527450561523,0.24852561950683594
38,0.18713021278381348,0.15675759315490723,0.22168421745300293
39,0.164625883102417,0.16149520874023438,0.35167717933654785
40,0.16680526733398438,0.1592860221862793,0.23656511306762695
41,0.18255829811096191,0.15780878067016602,0.287168025970459
42,0.16205596923828125,0.17200088500976562,0.27729129791259766
43,0.15987920761108398,0.17706871032714844,0.18905091285705566
44,0.1665177345275879,0.23139691352844238,0.162520170211792
45,0.16892647743225098,0.2113478183746338,0.1493062973022461
46,0.18543362617492676,0.22470688819885254,0.17120599746704102
47,0.17496347427368164,0.22284770011901855,0.22575020790100098
48,0.14953327178955078,0.20923066139221191,0.20353412628173828
49,0.15642213821411133,0.1695394515991211,0.18519330024719238
50,0.1553969383239746,0.22027969360351562,0.15025043487548828
51,0.1452939510345459,0.20228171348571777,0.18022489547729492
52,0.15343022346496582,0.2699580192565918,0.14634966850280762
53,0.16228699684143066,0.3116874694824219,0.21392607688903809
54,0.1779496669769287,0.2895667552947998,0.18051481246948242
55,0.15746140480041504,0.2518336772918701,0.23437929153442383
56,0.1500842571258545,0.1786510944366455,0.1655881404876709
57,0.156508207321167,0.14510583877563477,0.1578662395477295
58,0.1876673698425293,0.18193936347961426,0.1999678611755371
59,0.1503000259399414,0.17217087745666504,0.167618989944458
60,0.15709424018859863,0.1636641025543213,0.2908303737640381
61,0.20831775665283203,0.16644692420959473,0.18251371383666992
62,0.17479419708251953,0.17076849937438965,-1521314415.8600583
63,0.1619861125946045,0.18797898292541504,0.1893939971923828
64,0.1572728157043457,0.19462895393371582,0.16377043724060059
65,0.17111778259277344,0.17844128608703613,0.16582655906677246
66,0.2250216007232666,0.1980907917022705,0.14949727058410645
67,0.16270232200622559,0.20322918891906738,-1521314426.7052102
68,0.17355108261108398,0.19316411018371582,0.17504644393920898
69,0.21030569076538086,0.23330020904541016,0.16997981071472168
70,0.14025664329528809,0.3044424057006836,0.15612339973449707
71,0.18110179901123047,0.1906111240386963,0.19691252708435059
72,0.1629931926727295,0.3965034484863281,0.2142810821533203
73,0.19653677940368652,0.20459914207458496,0.1990666389465332
74,0.16323614120483398,0.19884037971496582,0.22588324546813965
75,0.26401233673095703,0.19483089447021484,0.16405940055847168
76,0.1928870677947998,0.2480146884918213,0.16935062408447266
77,0.15288567543029785,0.18871760368347168,0.15237808227539062
78,0.17269396781921387,0.18833613395690918,0.1807863712310791
79,0.15006256103515625,0.2418663501739502,0.19143295288085938
80,0.15265178680419922,0.16356515884399414,0.17531895637512207
81,0.1703784465789795,0.20214056968688965,0.17422151565551758
82,0.15038275718688965,0.16453981399536133,0.16634392738342285
83,0.14636945724487305,0.1527421474456787,0.1854705810546875
84,0.15011024475097656,0.1919233798980713,0.1753699779510498
85,0.15963125228881836,0.15206098556518555,0.15694761276245117
86,0.15942859649658203,0.17372941970825195,0.1697542667388916
87,0.15901517868041992,0.15270352363586426,0.19203686714172363
88,0.15807795524597168,0.17211580276489258,0.1838092803955078
89,0.15059447288513184,0.17819595336914062,0.18793272972106934
90,0.18357110023498535,0.18610692024230957,0.180419921875
91,0.1697251796722412,0.1727159023284912,0.17335963249206543
92,0.14419054985046387,0.16204524040222168,0.17336392402648926
93,0.19845104217529297,0.16425490379333496,0.15976548194885254
94,0.15629076957702637,0.1616687774658203,0.14594697952270508
95,0.18082404136657715,0.15323257446289062,0.17589449882507324
96,0.15732526779174805,0.2642636299133301,0.18741583824157715
97,0.14470195770263672,0.14324331283569336,0.1707444190979004
98,0.2062513828277588,0.18376421928405762,0.1479482650756836
99,0.16664743423461914,0.16817831993103027,0.1905992031097412
100,0.17013001441955566,0.1465623378753662,0.17332196235656738
101,0.15729856491088867,0.16182446479797363,0.2528090476989746
102,0.14466476440429688,0.17457270622253418,0.2260441780090332
103,0.16700959205627441,0.19576215744018555,0.17188262939453125
104,0.15531373023986816,0.16797375679016113,0.16311955451965332
105,0.16177630424499512,0.32866621017456055,0.18651604652404785
106,0.1569356918334961,0.40450072288513184,0.16875386238098145
107,0.1498878002166748,0.17693614959716797,0.15263128280639648
108,0.1588599681854248,0.16660118103027344,0.17097258567810059
109,0.1528468132019043,0.20457983016967773,0.24234747886657715
110,0.19330286979675293,0.24491095542907715,0.316392183303833
111,0.14855384826660156,0.18317341804504395,0.15282177925109863
112,0.15953564643859863,0.17768430709838867,0.19235849380493164
113,0.1724989414215088,0.18837881088256836,0.18279504776000977
114,0.14219355583190918,0.17532968521118164,0.16470694541931152
115,0.14886474609375,0.16464519500732422,0.1614384651184082
116,0.13680672645568848,0.17871952056884766,0.15072345733642578
117,0.15214991569519043,0.1856098175048828,0.17981791496276855
118,0.14679384231567383,0.17415881156921387,0.17160463333129883
119,0.17118453979492188,0.298595666885376,0.202070951461792
120,0.13083648681640625,0.23646283149719238,0.17789983749389648
121,0.1542987823486328,0.17830634117126465,0.17407941818237305
122,0.16141223907470703,0.17905139923095703,0.14850091934204102
123,0.19823908805847168,0.1682908535003662,0.1867516040802002
124,-1521313594.386774,0.1744537353515625,0.2705061435699463
125,0.13639473915100098,0.21417546272277832,0.21202945709228516
126,0.17403841018676758,0.16203975677490234,0.15062236785888672
127,0.1566481590270996,0.1974654197692871,0.14649271965026855
128,0.1558682918548584,0.1728038787841797,0.17583727836608887
129,0.14944767951965332,0.17003393173217773,0.18152403831481934
130,0.19107770919799805,0.16654634475708008,0.16837549209594727
131,0.15911555290222168,0.21343326568603516,0.19820070266723633
132,0.14836978912353516,0.18381786346435547,0.3028240203857422
133,0.13431930541992188,0.3507986068725586,0.1601581573486328
134,0.14364171028137207,0.17094779014587402,0.22601556777954102
135,0.15508580207824707,0.30051398277282715,0.18053555488586426
136,0.13274455070495605,0.14428949356079102,0.23576736450195312
137,0.1637418270111084,0.14548850059509277,0.32726025581359863
138,0.15404915809631348,0.23354601860046387,0.21433591842651367
139,0.14409208297729492,0.15444684028625488,0.18472552299499512
140,0.21594572067260742,0.15614891052246094,0.17467021942138672
141,0.14862298965454102,0.15056824684143066,0.17074322700500488
142,0.16490435600280762,0.14725351333618164,0.1945338249206543
143,0.17632842063903809,0.1902158260345459,0.166121244430542
144,0.15278029441833496,0.1480393409729004,0.1810436248779297
145,0.16704845428466797,0.1699669361114502,0.16434693336486816
146,0.15006065368652344,0.15839028358459473,0.20615887641906738
147,0.15297603607177734,0.16135692596435547,0.17415857315063477
148,0.1522514820098877,0.18868708610534668,0.147996187210083
149,0.1739482879638672,0.14053940773010254,0.17548203468322754
150,0.141190767288208,0.17103314399719238,0.17189621925354004
151,0.16376543045043945,0.1664717197418213,0.22419333457946777
152,0.18727898597717285,0.18101048469543457,0.3178093433380127
153,0.13543009757995605,0.1499786376953125,0.19085454940795898
154,0.15529799461364746,0.17448925971984863,0.24565839767456055
155,0.18572402000427246,0.18651437759399414,0.18516254425048828
156,0.19289708137512207,0.16765975952148438,0.1827847957611084
157,0.17443203926086426,0.1611957550048828,0.2117621898651123
158,0.14941859245300293,0.15006732940673828,0.2111067771911621
159,0.17056512832641602,0.15248680114746094,0.15174627304077148
160,0.1488339900970459,0.1668229103088379,0.18082332611083984
161,0.16058588027954102,0.16788578033447266,0.19658851623535156
162,0.16068053245544434,0.1639254093170166,0.16036677360534668
163,0.1642298698425293,0.15334272384643555,0.16153621673583984
164,0.16377806663513184,0.16667675971984863,0.16262078285217285
165,0.14820313453674316,0.15644431114196777,0.20606207847595215
166,0.15126633644104004,0.17562389373779297,0.1570594310760498
167,0.16478514671325684,0.18268299102783203,0.2671961784362793
168,0.16541481018066406,0.16991758346557617,0.1818225383758545
169,0.15391969680786133,0.17274117469787598,0.15648221969604492
170,0.16522431373596191,0.1884162425994873,0.14865636825561523
171,0.15491294860839844,0.1782994270324707,0.2822396755218506
172,0.15967607498168945,0.18784165382385254,0.18373489379882812
173,0.14664077758789062,0.14620137214660645,0.20006322860717773
174,0.16971039772033691,0.16332221031188965,0.2437148094177246
175,0.14167237281799316,0.17430686950683594,0.33838629722595215
176,0.15305328369140625,0.159165620803833,0.30167150497436523
177,0.19147992134094238,0.18805575370788574,0.3110675811767578
178,0.20810675621032715,0.16004562377929688,0.2833535671234131
179,0.2814915180206299,0.16775250434875488,0.21480536460876465
180,0.21114802360534668,0.15905165672302246,0.21763825416564941
181,0.15765833854675293,0.2064831256866455,0.19603991508483887
182,0.1800692081451416,0.1889493465423584,0.1699225902557373
183,0.14891648292541504,0.16442537307739258,0.153975248336792
184,0.1498708724975586,0.1957085132598877,0.15680146217346191
185,0.17532730102539062,0.18344473838806152,0.17706751823425293
186,0.15711092948913574,0.1687932014465332,0.29829883575439453
187,0.16941618919372559,0.16661977767944336,0.16102004051208496
188,0.2137305736541748,-1521313965.9515057,0.16584157943725586
189,0.2108302116394043,0.16689395904541016,0.2331986427307129
190,0.18861627578735352,0.16121888160705566,0.1812150478363037
191,0.21431660652160645,0.1786975860595703,0.18716907501220703
192,0.1517939567565918,0.19456267356872559,0.29578375816345215
193,0.1886308193206787,0.1651926040649414,0.18352627754211426
194,0.20193982124328613,0.20784640312194824,0.16247200965881348
195,0.19808077812194824,0.16341757774353027,0.15006732940673828
196,0.1850874423980713,0.17606735229492188,0.15602684020996094
197,0.20755219459533691,0.21686100959777832,0.15259528160095215
198,0.1866142749786377,0.17433953285217285,0.19468069076538086
199,0.15961456298828125,0.192704439163208,0.17702126502990723
200,0.16514325141906738,0.1728823184967041,0.1849822998046875
201,0.14545726776123047,0.16192364692687988,0.19979095458984375
202,0.1439964771270752,0.16747522354125977,0.22745966911315918
203,0.1697828769683838,0.16101980209350586,0.18324995040893555
204,0.1730513572692871,0.17969250679016113,0.3248307704925537
205,0.16220974922180176,0.18354368209838867,0.16121649742126465
206,0.20083951950073242,0.1706395149230957,0.17508506774902344
207,0.1861584186553955,0.1706538200378418,0.1857006549835205
208,0.196425199508667,0.15590763092041016,0.16547513008117676
209,0.1897742748260498,0.16965961456298828,0.16058826446533203
210,0.17834806442260742,0.1995856761932373,0.18302130699157715
211,0.17023038864135742,0.181931734085083,0.1720588207244873
212,0.1755077838897705,0.16710448265075684,0.15609431266784668
213,0.1504964828491211,0.18651199340820312,0.18125200271606445
214,0.15132379531860352,0.16845941543579102,0.18247294425964355
215,0.19736480712890625,0.17600393295288086,0.1627342700958252
216,0.13384652137756348,0.16786646842956543,0.16201114654541016
217,0.16928720474243164,0.20666837692260742,0.16153717041015625
218,0.1583104133605957,0.17372751235961914,0.16363978385925293
219,0.14859867095947266,0.16745257377624512,0.1685633659362793
220,0.2102491855621338,0.14880895614624023,0.22569680213928223
221,0.15618538856506348,0.18007421493530273,0.22873806953430176
222,0.1589515209197998,0.1667346954345703,0.17250704765319824
223,0.16426491737365723,0.16499924659729004,0.16683053970336914
224,0.15689802169799805,0.16209197044372559,0.1650252342224121
225,0.16875076293945312,0.1846468448638916,0.313124418258667
226,0.15701007843017578,0.16831731796264648,0.15440726280212402
227,0.157606840133667,0.17307662963867188,0.27947473526000977
228,0.15438485145568848,0.20092368125915527,0.22755670547485352
229,0.16978907585144043,0.22168183326721191,0.16913223266601562
230,0.1712191104888916,0.16840767860412598,0.16445636749267578
231,0.15167617797851562,0.15828561782836914,0.17569255828857422
232,0.1662447452545166,0.1625208854675293,0.20042824745178223
233,0.1565077304840088,0.14966177940368652,0.21088051795959473
234,0.1891171932220459,0.17200708389282227,0.20549559593200684
235,0.19222450256347656,0.17481303215026855,0.16623306274414062
236,0.189666748046875,0.1728959083557129,0.25092482566833496
237,0.21961522102355957,0.15591883659362793,0.17583966255187988
238,0.22862839698791504,0.18169903755187988,0.177506685256958
239,0.15438532829284668,0.15404033660888672,0.16847729682922363
240,0.2023158073425293,0.15198278427124023,0.15978169441223145
241,0.2114272117614746,0.16602134704589844,0.33249378204345703
242,0.15967798233032227,0.1462869644165039,0.2043595314025879
243,0.21045875549316406,0.1833338737487793,0.18438720703125
244,0.16427135467529297,0.16928315162658691,0.18326306343078613
245,0.2094733715057373,0.1706533432006836,0.18273305892944336
246,0.1917276382446289,0.17404532432556152,0.21630859375
247,0.2027297019958496,0.17548060417175293,0.18902206420898438
248,0.1739797592163086,0.18031859397888184,0.338132381439209
249,0.17229056358337402,0.15566086769104004,0.24933171272277832
250,0.21065974235534668,0.15514492988586426,0.23753070831298828
251,0.14684605598449707,0.1507740020751953,0.30416059494018555
252,0.1757030487060547,0.15224385261535645,0.18585610389709473
253,0.15148162841796875,0.1929614543914795,0.17596030235290527
254,0.16150617599487305,0.16074824333190918,0.20021677017211914
255,0.16294074058532715,0.16361045837402344,0.23633694648742676
256,0.1503002643585205,0.19171643257141113,0.23738718032836914
257,0.15436577796936035,0.1757488250732422,0.21139955520629883
258,-1521313617.2535596,0.17311739921569824,0.16995549201965332
259,0.1653125286102295,0.15694880485534668,0.2018887996673584
260,0.15292859077453613,0.1692180633544922,0.20569729804992676
261,0.16620516777038574,0.16831183433532715,0.15697598457336426
262,0.2159748077392578,0.1712651252746582,0.22687101364135742
263,-1521313618.1203551,0.16135072708129883,0.3196418285369873
264,0.2696866989135742,0.17926597595214844,0.3837003707885742
265,0.17455005645751953,0.15477275848388672,0.37477993965148926
266,0.14030861854553223,0.15771865844726562,0.23986339569091797
267,0.19615459442138672,0.16029763221740723,0.38913536071777344
268,0.14806342124938965,0.16622018814086914,0.27373576164245605
269,0.14913153648376465,0.18355035781860352,0.2122483253479004
270,0.18139100074768066,0.18257832527160645,0.2607598304748535
271,0.22002625465393066,0.15826034545898438,0.22051692008972168
272,0.15732717514038086,0.179610013961792,0.23541498184204102
273,0.17964410781860352,0.16864800453186035,0.23189735412597656
274,0.17049813270568848,0.1654806137084961,0.14662790298461914
275,0.17105507850646973,0.19791722297668457,0.1927192211151123
276,0.18342018127441406,0.19640493392944336,0.23424029350280762
277,0.1589064598083496,0.1693096160888672,0.22501015663146973
278,0.17427468299865723,0.17836308479309082,0.17923402786254883
279,0.14609813690185547,0.15860509872436523,0.24883055686950684
280,0.23138689994812012,0.1983809471130371,0.26981663703918457
281,0.18321585655212402,0.17616868019104004,0.3215358257293701
282,0.18838810920715332,0.1739351749420166,0.21162056922912598
283,0.16941261291503906,0.1551802158355713,0.17461180686950684
284,0.1961352825164795,0.1597423553466797,0.165602445602417
285,0.18028903007507324,0.15947985649108887,0.15278053283691406
286,-1521313622.244291,0.17154502868652344,0.25158119201660156
287,0.1716139316558838,0.15658116340637207,0.3215179443359375
288,0.1727442741394043,0.16428065299987793,0.3563246726989746
289,0.18093633651733398,0.1551196575164795,0.2000582218170166
290,0.19186925888061523,0.16323184967041016,0.19849371910095215
291,0.15136146545410156,0.16123342514038086,0.3550114631652832
292,0.14987945556640625,0.1876838207244873,0.34939146041870117
293,0.18031954765319824,0.16783523559570312,0.37526750564575195
294,0.15588831901550293,0.17328786849975586,0.22014594078063965
295,0.1830434799194336,0.15381431579589844,0.438124418258667
296,0.21746325492858887,0.1638047695159912,0.38491082191467285
297,0.2299952507019043,0.16734790802001953,0.2211287021636963
298,0.2133793830871582,0.21292829513549805,0.29503631591796875
299,0.19006967544555664,0.15748906135559082,0.20525193214416504
300,0.16950583457946777,0.16299033164978027,0.22714018821716309
301,0.15303373336791992,0.1729142665863037,0.4394397735595703
302,0.2131485939025879,0.16384625434875488,0.2347118854522705
303,0.18590116500854492,0.16801214218139648,0.27567291259765625
304,0.16374611854553223,0.16853690147399902,0.21835899353027344
305,0.1849813461303711,0.16513633728027344,0.24581122398376465
306,0.2233583927154541,0.16975975036621094,0.1880350112915039
307,0.21011757850646973,0.15614032745361328,0.18337130546569824
308,0.14353394508361816,0.15839910507202148,0.20638585090637207
309,0.22893428802490234,0.19489216804504395,0.14847183227539062
310,0.195173978805542,0.15636801719665527,0.1972496509552002
311,0.1707313060760498,0.16330409049987793,0.1896829605102539
312,0.18603897094726562,0.15740513801574707,0.15194225311279297
313,0.20625615119934082,0.16997075080871582,0.17104077339172363
314,0.16362571716308594,0.17497730255126953,0.2468123435974121
315,0.16213488578796387,0.1538858413696289,0.1969587802886963
316,0.194990873336792,0.19187140464782715,0.18813848495483398
317,0.1551036834716797,0.1798086166381836,0.2047586441040039
318,0.16545486450195312,0.14325761795043945,0.19236326217651367
319,0.17856645584106445,0.1598050594329834,0.1603400707244873
320,0.15555787086486816,0.16195225715637207,0.17078208923339844
321,0.19807934761047363,0.15395522117614746,0.17930269241333008
322,0.1567707061767578,0.16670942306518555,0.18032526969909668
323,0.1778106689453125,0.3810582160949707,0.22882652282714844
324,0.22550606727600098,0.1606743335723877,0.1743607521057129
325,0.13960719108581543,0.16880035400390625,0.15964126586914062
326,0.1761784553527832,0.17487692832946777,0.19771957397460938
327,0.1806638240814209,0.15846562385559082,0.19449877738952637
328,0.24904417991638184,0.16216635704040527,0.26151227951049805
329,0.17493939399719238,0.1546647548675537,0.28601527214050293
330,0.15332746505737305,0.14709067344665527,0.26836681365966797
331,0.19257473945617676,0.18411970138549805,0.18882322311401367
332,0.1616978645324707,0.17007088661193848,0.24613523483276367
333,0.18999862670898438,0.17283964157104492,0.23432493209838867
334,0.15302395820617676,0.15099811553955078,0.2824532985687256
335,0.1622602939605713,0.18193960189819336,0.3277161121368408
336,0.17725181579589844,0.14451146125793457,0.34042954444885254
337,0.17520618438720703,0.18695950508117676,0.508685827255249
338,0.14210033416748047,0.16264891624450684,0.409926176071167
339,0.18220257759094238,0.18941950798034668,0.26692748069763184
340,0.15010547637939453,0.16395282745361328,0.28519701957702637
341,0.15953350067138672,0.157548189163208,0.28418588638305664
342,0.18282127380371094,0.15405893325805664,0.20145463943481445
343,0.2444753646850586,0.18759775161743164,0.26592135429382324
344,0.16621756553649902,0.15287256240844727,0.24250102043151855
345,0.21373963356018066,0.157684326171875,0.24236226081848145
346,0.30805301666259766,0.1536855697631836,0.19103646278381348
347,0.2279834747314453,0.17681407928466797,0.2620551586151123
348,0.1881868839263916,0.15774750709533691,0.22543096542358398
349,0.19729924201965332,0.1771540641784668,0.4773745536804199
350,0.1876358985900879,0.1600818634033203,0.2513415813446045
351,0.15140962600708008,0.15242457389831543,0.4075744152069092
352,0.15080857276916504,0.1744697093963623,0.28114891052246094
353,0.17858362197875977,0.15363717079162598,0.23337435722351074
354,0.1470017433166504,0.14854645729064941,0.21519923210144043
355,-1521313634.8671634,0.16699790954589844,0.26900577545166016
356,0.15976762771606445,0.1778426170349121,0.2455141544342041
357,0.16343045234680176,0.1513054370880127,0.16820693016052246
358,0.14501333236694336,0.16492700576782227,0.27501463890075684
359,0.1891772747039795,0.16501879692077637,0.31661415100097656
360,0.2950632572174072,0.14899706840515137,0.17178773880004883
361,0.19182658195495605,0.2047715187072754,0.1749742031097412
362,0.305985689163208,0.14874553680419922,0.2609736919403076
363,0.17574071884155273,0.1635274887084961,0.1798877716064453
364,0.146836519241333,0.14899992942810059,0.4093513488769531
365,0.1504669189453125,0.16529297828674316,0.18196725845336914
366,0.14834952354431152,0.16434931755065918,0.27834153175354004
367,0.15571260452270508,0.1646590232849121,0.24515986442565918
368,0.15950870513916016,0.1633164882659912,0.19964218139648438
369,0.14606451988220215,0.18048977851867676,0.20032978057861328
370,0.16648244857788086,0.16222810745239258,0.20720171928405762
371,0.14119791984558105,0.16252851486206055,0.17611932754516602
372,0.1543750762939453,0.1983809471130371,0.1914515495300293
373,0.15039944648742676,0.19090056419372559,0.18738818168640137
374,0.15412664413452148,0.15855026245117188,0.3039717674255371
375,0.14892077445983887,0.18204975128173828,0.2851676940917969
376,0.15403294563293457,0.15494370460510254,0.3004751205444336
377,0.20773959159851074,0.14649200439453125,0.27291059494018555
378,0.1766359806060791,0.15227937698364258,0.19438576698303223
379,0.1647474765777588,0.1490159034729004,0.17379403114318848
380,0.14887142181396484,0.1542823314666748,0.1982254981994629
381,0.1862928867340088,0.16231036186218262,0.15459060668945312
382,0.15001726150512695,0.15233492851257324,0.17955374717712402
383,0.14691400527954102,0.20822501182556152,0.2174222469329834
384,0.37668347358703613,0.1963191032409668,0.18139290809631348
385,0.17453670501708984,0.16077089309692383,0.18456482887268066
386,0.2212696075439453,0.16192054748535156,0.21627593040466309
387,0.17025208473205566,0.16039466857910156,0.16858792304992676
388,0.1587061882019043,0.14761614799499512,0.263319730758667
389,0.2491011619567871,0.149200439453125,0.24854350090026855
390,0.15987014770507812,0.14943981170654297,0.33429694175720215
391,0.13940834999084473,0.14778900146484375,0.18061232566833496
392,0.1562058925628662,0.18326377868652344,0.17853832244873047
393,0.15384364128112793,0.17005705833435059,0.18034958839416504
394,0.1941688060760498,0.1487123966217041,0.1979386806488037
395,0.1870572566986084,0.14821338653564453,0.18746614456176758
396,0.16435861587524414,0.16847753524780273,0.1963803768157959
397,0.15281176567077637,0.21309685707092285,0.16461896896362305
398,0.1736290454864502,0.22263574600219727,0.1848618984222412
399,0.14652419090270996,0.2048044204711914,0.1707620620727539
400,0.15688610076904297,0.15717291831970215,0.1722579002380371
401,0.21399354934692383,0.16093039512634277,0.23633527755737305
402,0.17206144332885742,0.23395776748657227,0.15997529029846191
403,0.2009570598602295,0.2042698860168457,0.15466094017028809
404,0.17324209213256836,0.16615796089172363,0.2020556926727295
405,0.165816068649292,0.1807539463043213,0.2388901710510254
406,0.1778268814086914,0.23452544212341309,0.2144148349761963
407,0.15371465682983398,0.16544604301452637,0.17405223846435547
408,0.15116667747497559,0.18531322479248047,0.17924976348876953
409,0.16586709022521973,0.16489195823669434,0.1811506748199463
410,0.17839622497558594,0.18778038024902344,0.2805604934692383
411,0.19587969779968262,0.14636898040771484,0.17060351371765137
412,0.1466977596282959,0.14670658111572266,0.17263579368591309
413,0.17531204223632812,0.1654372215270996,0.2920689582824707
414,0.19854021072387695,0.15880274772644043,0.33257174491882324
415,0.16146159172058105,0.16418957710266113,0.2034893035888672
416,0.2091374397277832,0.15644598007202148,0.21756243705749512
417,0.1546785831451416,0.19231390953063965,0.36940550804138184
418,0.19074010848999023,0.15369868278503418,0.3240847587585449
